date,src_institution_id,src_institution_name,dst_ticker,dst_canonical_stock_id,relation_type,holding_ratio,float_holding_ratio,edge_weight,quarter,report_period_end,effective_date,source,record_status
2019-08-31,SINA:70010401,全国社保基金四零一组合,603986.SH,CMIN-CN:603986.SH,institution_holds_stock,2.28,3.36,2.28,20192,2019-06-30,2019-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-08-31,SINA:70010102,全国社保基金一零二组合,603993.SH,CMIN-CN:603993.SH,institution_holds_stock,0.67,0.82,0.67,20191,2019-03-31,2019-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010104,全国社保基金一零四组合,000001.SZ,CMIN-CN:000001.SZ,institution_holds_stock,0.32,0.32,0.32,20192,2019-06-30,2019-08-08,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70304145,中国平安人寿保险股份有限公司－自有资金,000001.SZ,CMIN-CN:000001.SZ,institution_holds_stock,6.11,6.11,6.11,20192,2019-06-30,2019-08-08,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:76126900,中国平安保险(集团)股份有限公司－集团本级－自有资金,000001.SZ,CMIN-CN:000001.SZ,institution_holds_stock,49.56,49.57,49.56,20192,2019-06-30,2019-08-08,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:510350,沪深300ETF工银,000063.SZ,CMIN-CN:000063.SZ,institution_holds_stock,0.5,0.61,0.5,20192,2019-06-30,2019-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010101,全国社保基金一零一组合,000063.SZ,CMIN-CN:000063.SZ,institution_holds_stock,0.57,0.7,0.57,20192,2019-06-30,2019-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010108,全国社保基金一零八组合,000063.SZ,CMIN-CN:000063.SZ,institution_holds_stock,0.57,0.7,0.57,20192,2019-06-30,2019-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010112,全国社保基金一一二组合,000063.SZ,CMIN-CN:000063.SZ,institution_holds_stock,0.56,0.68,0.56,20192,2019-06-30,2019-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:001071,华安媒体互联网混合A,000066.SZ,CMIN-CN:000066.SZ,institution_holds_stock,0.79,0.94,0.79,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:160630,鹏华中证国防指数(LOF)A,000066.SZ,CMIN-CN:000066.SZ,institution_holds_stock,1.54,1.81,1.54,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:320007,诺安成长混合A,000066.SZ,CMIN-CN:000066.SZ,institution_holds_stock,0.34,0.4,0.34,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:510500,南方中证500ETF,000066.SZ,CMIN-CN:000066.SZ,institution_holds_stock,0.72,0.85,0.72,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010103,全国社保基金一零三组合,000069.SZ,CMIN-CN:000069.SZ,institution_holds_stock,0.94,1.1,0.94,20192,2019-06-30,2019-08-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010403,全国社保基金四零三组合,000069.SZ,CMIN-CN:000069.SZ,institution_holds_stock,1.34,1.56,1.34,20192,2019-06-30,2019-08-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70303107,高瓴资本管理有限公司－HCM中国基金,000333.SZ,CMIN-CN:000333.SZ,institution_holds_stock,0.89,0.9,0.89,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70314882,加拿大年金计划投资委员会－自有资金(交易所),000333.SZ,CMIN-CN:000333.SZ,institution_holds_stock,1.73,1.74,1.73,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:80067515,GIC PRIVATE LIMITED,000333.SZ,CMIN-CN:000333.SZ,institution_holds_stock,0.74,0.74,0.74,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:169101,东方红睿丰混合,000338.SZ,CMIN-CN:000338.SZ,institution_holds_stock,0.58,1.06,0.58,20192,2019-06-30,2019-08-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010101,全国社保基金一零一组合,000338.SZ,CMIN-CN:000338.SZ,institution_holds_stock,0.44,0.81,0.44,20192,2019-06-30,2019-08-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010407,全国社保基金四零七组合,000425.SZ,CMIN-CN:000425.SZ,institution_holds_stock,0.35,0.4,0.35,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010108,全国社保基金一零八组合,000538.SZ,CMIN-CN:000538.SZ,institution_holds_stock,0.65,0.65,0.65,20192,2019-06-30,2019-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70304145,中国平安人寿保险股份有限公司－自有资金,000538.SZ,CMIN-CN:000538.SZ,institution_holds_stock,8.36,8.36,8.36,20192,2019-06-30,2019-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70304217,香港金融管理局－自有资金,000538.SZ,CMIN-CN:000538.SZ,institution_holds_stock,0.65,0.65,0.65,20192,2019-06-30,2019-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:11001L,易方达中小盘混合,000568.SZ,CMIN-CN:000568.SZ,institution_holds_stock,1.37,1.38,1.37,20192,2019-06-30,2019-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:110022,易方达消费行业股票,000568.SZ,CMIN-CN:000568.SZ,institution_holds_stock,1.54,1.55,1.54,20192,2019-06-30,2019-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:161725,招商中证白酒指数A,000568.SZ,CMIN-CN:000568.SZ,institution_holds_stock,0.79,0.79,0.79,20192,2019-06-30,2019-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:260108,景顺长城新兴成长混合A,000568.SZ,CMIN-CN:000568.SZ,institution_holds_stock,0.97,0.98,0.97,20192,2019-06-30,2019-08-29,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:110022,易方达消费行业股票,000596.SZ,CMIN-CN:000596.SZ,institution_holds_stock,2.15,2.83,2.15,20192,2019-06-30,2019-08-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:260108,景顺长城新兴成长混合A,000596.SZ,CMIN-CN:000596.SZ,institution_holds_stock,0.95,1.24,0.95,20192,2019-06-30,2019-08-26,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010107,全国社保基金一零七组合,000625.SZ,CMIN-CN:000625.SZ,institution_holds_stock,0.57,0.73,0.57,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:110022,易方达消费行业股票,000651.SZ,CMIN-CN:000651.SZ,institution_holds_stock,0.52,0.52,0.52,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010101,全国社保基金一零一组合,000651.SZ,CMIN-CN:000651.SZ,institution_holds_stock,0.61,0.61,0.61,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010108,全国社保基金一零八组合,000651.SZ,CMIN-CN:000651.SZ,institution_holds_stock,0.66,0.66,0.66,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70303107,高瓴资本管理有限公司－HCM中国基金,000651.SZ,CMIN-CN:000651.SZ,institution_holds_stock,0.72,0.72,0.72,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:110003,易方达上证50增强A,000661.SZ,CMIN-CN:000661.SZ,institution_holds_stock,0.83,0.83,0.83,20192,2019-06-30,2019-08-13,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010101,全国社保基金一零一组合,000661.SZ,CMIN-CN:000661.SZ,institution_holds_stock,1.67,1.67,1.67,20192,2019-06-30,2019-08-13,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010114,全国社保基金一一四组合,000661.SZ,CMIN-CN:000661.SZ,institution_holds_stock,0.85,0.85,0.85,20192,2019-06-30,2019-08-13,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010118,全国社保基金一一八组合,000661.SZ,CMIN-CN:000661.SZ,institution_holds_stock,2.32,2.32,2.32,20192,2019-06-30,2019-08-13,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010416,全国社保基金四一六组合,000661.SZ,CMIN-CN:000661.SZ,institution_holds_stock,0.93,0.93,0.93,20192,2019-06-30,2019-08-13,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70304274,澳门金融管理局－自有资金,000661.SZ,CMIN-CN:000661.SZ,institution_holds_stock,0.9,0.9,0.9,20192,2019-06-30,2019-08-13,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:001158,工银新材料新能源股票,000708.SZ,CMIN-CN:000708.SZ,institution_holds_stock,1,1,1,20192,2019-06-30,2019-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:001236,博时丝路主题股票A,000708.SZ,CMIN-CN:000708.SZ,institution_holds_stock,0.69,0.69,0.69,20192,2019-06-30,2019-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010103,全国社保基金一零三组合,000708.SZ,CMIN-CN:000708.SZ,institution_holds_stock,2.23,2.23,2.23,20192,2019-06-30,2019-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010111,全国社保基金一一一组合,000708.SZ,CMIN-CN:000708.SZ,institution_holds_stock,1.44,1.44,1.44,20192,2019-06-30,2019-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010108,全国社保基金一零八组合,000725.SZ,CMIN-CN:000725.SZ,institution_holds_stock,1.07,1.1,1.07,20183,2018-09-30,2018-10-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:160630,鹏华中证国防指数(LOF)A,000768.SZ,CMIN-CN:000768.SZ,institution_holds_stock,1.28,1.28,1.28,20192,2019-06-30,2019-08-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:161024,富国中证军工指数A,000768.SZ,CMIN-CN:000768.SZ,institution_holds_stock,1.13,1.13,1.13,20192,2019-06-30,2019-08-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70303915,国华人寿保险股份有限公司－自有资金,000768.SZ,CMIN-CN:000768.SZ,institution_holds_stock,0.83,0.83,0.83,20192,2019-06-30,2019-08-27,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:163402,兴全趋势投资混合(LOF),000786.SZ,CMIN-CN:000786.SZ,institution_holds_stock,0.89,1.06,0.89,20192,2019-06-30,2019-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:260110,景顺长城精选蓝筹混合,000786.SZ,CMIN-CN:000786.SZ,institution_holds_stock,0.59,0.71,0.59,20192,2019-06-30,2019-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:512960,博时央企结构调整ETF,000786.SZ,CMIN-CN:000786.SZ,institution_holds_stock,0.64,0.76,0.64,20192,2019-06-30,2019-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:519066,汇添富蓝筹稳健混合A,000786.SZ,CMIN-CN:000786.SZ,institution_holds_stock,0.68,0.81,0.68,20192,2019-06-30,2019-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:519068,汇添富成长焦点混合,000786.SZ,CMIN-CN:000786.SZ,institution_holds_stock,1.09,1.31,1.09,20192,2019-06-30,2019-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010101,全国社保基金一零一组合,000786.SZ,CMIN-CN:000786.SZ,institution_holds_stock,2.3,2.75,2.3,20192,2019-06-30,2019-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010109,全国社保基金一零九组合,000786.SZ,CMIN-CN:000786.SZ,institution_holds_stock,0.93,1.11,0.93,20192,2019-06-30,2019-08-20,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:11001L,易方达中小盘混合,000858.SZ,CMIN-CN:000858.SZ,institution_holds_stock,0.33,0.34,0.33,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:110022,易方达消费行业股票,000858.SZ,CMIN-CN:000858.SZ,institution_holds_stock,0.42,0.43,0.42,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:80001223,香港上海汇丰银行有限公司,000858.SZ,CMIN-CN:000858.SZ,institution_holds_stock,0.32,0.33,0.32,20192,2019-06-30,2019-08-31,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010108,全国社保基金一零八组合,000876.SZ,CMIN-CN:000876.SZ,institution_holds_stock,2.23,2.24,2.23,20191,2019-03-31,2019-04-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010101,全国社保基金一零一组合,000895.SZ,CMIN-CN:000895.SZ,institution_holds_stock,0.53,0.53,0.53,20192,2019-06-30,2019-08-14,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010103,全国社保基金一零三组合,000895.SZ,CMIN-CN:000895.SZ,institution_holds_stock,0.79,0.79,0.79,20192,2019-06-30,2019-08-14,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010113,全国社保基金一一三组合,000895.SZ,CMIN-CN:000895.SZ,institution_holds_stock,0.34,0.34,0.34,20192,2019-06-30,2019-08-14,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:001878,嘉实沪港深精选股票,000963.SZ,CMIN-CN:000963.SZ,institution_holds_stock,0.69,0.69,0.69,20192,2019-06-30,2019-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:110023,易方达医疗保健行业混合A,000963.SZ,CMIN-CN:000963.SZ,institution_holds_stock,0.51,0.51,0.51,20192,2019-06-30,2019-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010106,全国社保基金一零六组合,000963.SZ,CMIN-CN:000963.SZ,institution_holds_stock,1.72,1.72,1.72,20192,2019-06-30,2019-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70304274,澳门金融管理局－自有资金,000963.SZ,CMIN-CN:000963.SZ,institution_holds_stock,1.24,1.24,1.24,20192,2019-06-30,2019-08-28,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:001071,华安媒体互联网混合A,000977.SZ,CMIN-CN:000977.SZ,institution_holds_stock,1.09,1.09,1.09,20192,2019-06-30,2019-08-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010110,全国社保基金一一零组合,000977.SZ,CMIN-CN:000977.SZ,institution_holds_stock,0.45,0.45,0.45,20192,2019-06-30,2019-08-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010412,全国社保基金四一二组合,000977.SZ,CMIN-CN:000977.SZ,institution_holds_stock,0.33,0.33,0.33,20192,2019-06-30,2019-08-30,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:512960,博时央企结构调整ETF,001979.SZ,CMIN-CN:001979.SZ,institution_holds_stock,0.38,1.58,0.38,20184,2018-12-31,2019-03-19,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010116,全国社保基金一一六组合,001979.SZ,CMIN-CN:001979.SZ,institution_holds_stock,0.27,1.12,0.27,20184,2018-12-31,2019-03-19,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010118,全国社保基金一一八组合,001979.SZ,CMIN-CN:001979.SZ,institution_holds_stock,0.48,1.98,0.48,20184,2018-12-31,2019-03-19,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70304274,澳门金融管理局－自有资金,001979.SZ,CMIN-CN:001979.SZ,institution_holds_stock,0.37,1.53,0.37,20184,2018-12-31,2019-03-19,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:007119,睿远成长价值混合A,002001.SZ,CMIN-CN:002001.SZ,institution_holds_stock,0.76,0.76,0.76,20192,2019-06-30,2019-08-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010104,全国社保基金一零四组合,002001.SZ,CMIN-CN:002001.SZ,institution_holds_stock,0.77,0.77,0.77,20192,2019-06-30,2019-08-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010114,全国社保基金一一四组合,002001.SZ,CMIN-CN:002001.SZ,institution_holds_stock,0.93,0.93,0.93,20192,2019-06-30,2019-08-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
2019-09-30,SINA:70010503,全国社保基金五零三组合,002001.SZ,CMIN-CN:002001.SZ,institution_holds_stock,1.4,1.4,1.4,20192,2019-06-30,2019-08-23,Sina Finance via AKShare,constructed_from_downloaded_sina_institution_holding
