date,src_ticker,dst_ticker,relation_type,shared_etf_ticker,shared_theme,shared_concept_count,edge_weight,source,record_status
2020-01-31,CDNS,ON,same_theme_etf_holding,SMH,Semiconductor,1,0.014824079470480667,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,CDNS,SNPS,same_theme_etf_holding,IGV,Cloud Computing,1,0.017109601508714833,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,CDNS,SPLK,same_theme_etf_holding,IGV,Cloud Computing,1,0.01584889499560292,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,CDNS,SWKS,same_theme_etf_holding,SMH,Semiconductor,1,0.02043787739303167,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,CDNS,TXN,same_theme_etf_holding,SMH,Semiconductor,1,0.036663478090095326,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,CDNS,WDAY,same_theme_etf_holding,IGV,Cloud Computing,1,0.019765618039837164,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,CRWD,CSCO,same_theme_etf_holding,HACK,Cybersecurity,1,0.01600606075051693,ETF_Holdings.csv::SEC_EDGAR::0001145549-19-044304,matched_concept
2020-01-31,CRWD,SPLK,same_theme_etf_holding,HACK,Cybersecurity,1,0.015127579331383702,ETF_Holdings.csv::SEC_EDGAR::0001145549-19-044304,matched_concept
2020-01-31,CSCO,DOCU,same_theme_etf_holding,FDN|SKYY,Cloud Computing|Internet,2,0.0487041176487007,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161,matched_concept
2020-01-31,CSCO,EBAY,same_theme_etf_holding,FDN,Internet,1,0.04170172185352869,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161,matched_concept
2020-01-31,CSCO,ENPH,same_theme_etf_holding,GRID,Infrastructure,1,0.0238904615703426,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167457,matched_concept
2020-01-31,CSCO,HON,same_theme_etf_holding,GRID,Infrastructure,1,0.019785235253733595,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167457,matched_concept
2020-01-31,CSCO,INTU,same_theme_etf_holding,SKYY,Cloud Computing,1,0.014470115770454232,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454,matched_concept
2020-01-31,CSCO,META,same_theme_etf_holding,FDN,Internet,1,0.06420942226448673,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161,matched_concept
2020-01-31,CSCO,MSFT,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0370646107864383,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454,matched_concept
2020-01-31,CSCO,NFLX,same_theme_etf_holding,FDN,Internet,1,0.05029489418125544,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161,matched_concept
2020-01-31,CSCO,NVDA,same_theme_etf_holding,GRID,Infrastructure,1,0.01853131947008851,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167457,matched_concept
2020-01-31,CSCO,PYPL,same_theme_etf_holding,FDN,Internet,1,0.05174311635454633,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161,matched_concept
2020-01-31,CSCO,SPLK,same_theme_etf_holding,CIBR|HACK|SKYY,Cloud Computing|Cybersecurity,3,0.10268147761708564,ETF_Holdings.csv::SEC_EDGAR::0001145549-19-044304|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167453|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454,matched_concept
2020-01-31,CSCO,TSLA,same_theme_etf_holding,GRID,Infrastructure,1,0.010105131601895767,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167457,matched_concept
2020-01-31,CSCO,WDAY,same_theme_etf_holding,SKYY,Cloud Computing,1,0.014753400271410295,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454,matched_concept
2020-01-31,DOCU,EBAY,same_theme_etf_holding,FDN,Internet,1,0.022757882965977867,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161,matched_concept
2020-01-31,DOCU,INTU,same_theme_etf_holding,SKYY,Cloud Computing,1,0.008109741876810024,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454,matched_concept
2020-01-31,DOCU,META,same_theme_etf_holding,FDN,Internet,1,0.03504101155201085,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161,matched_concept
2020-01-31,DOCU,MSFT,same_theme_etf_holding,SKYY,Cloud Computing,1,0.020772772727650927,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454,matched_concept
2020-01-31,DOCU,NFLX,same_theme_etf_holding,FDN,Internet,1,0.027447435374095924,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161,matched_concept
2020-01-31,DOCU,PYPL,same_theme_etf_holding,FDN,Internet,1,0.028237773740560745,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161,matched_concept
2020-01-31,DOCU,SPLK,same_theme_etf_holding,SKYY,Cloud Computing,1,0.015016486458464302,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454,matched_concept
2020-01-31,DOCU,WDAY,same_theme_etf_holding,SKYY,Cloud Computing,1,0.00826850799982512,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454,matched_concept
2020-01-31,DXCM,ISRG,same_theme_etf_holding,IHI,Healthcare Innovation,1,0.025355186710714364,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177701,matched_concept
2020-01-31,EA,INTU,same_theme_etf_holding,IGV,Cloud Computing,1,0.039076984283414634,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,EA,MSFT,same_theme_etf_holding,IGV,Cloud Computing,1,0.045029183506428795,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,EA,SNPS,same_theme_etf_holding,IGV,Cloud Computing,1,0.021346103178514306,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,EA,SPLK,same_theme_etf_holding,IGV,Cloud Computing,1,0.019773233623778936,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,EA,WDAY,same_theme_etf_holding,IGV,Cloud Computing,1,0.024659774913551435,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,EBAY,JD,same_theme_etf_holding,PNQI,Internet,1,0.031658027114436424,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,EBAY,MELI,same_theme_etf_holding,PNQI,Internet,1,0.03002594126383807,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,EBAY,META,same_theme_etf_holding,FDN|PNQI,Internet,2,0.09760129044226301,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,EBAY,MTCH,same_theme_etf_holding,PNQI,Internet,1,0.01344169108131839,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,EBAY,NFLX,same_theme_etf_holding,FDN|PNQI,Internet,2,0.08615348143457267,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,EBAY,NTES,same_theme_etf_holding,PNQI,Internet,1,0.026928142878901013,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,EBAY,PYPL,same_theme_etf_holding,FDN,Internet,1,0.03755941743931826,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161,matched_concept
2020-01-31,ENPH,HON,same_theme_etf_holding,GRID,Infrastructure,1,0.023574265754723323,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167457,matched_concept
2020-01-31,ENPH,MCHP,same_theme_etf_holding,SMOG,Clean Energy,1,0.03708910368536979,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-171602,matched_concept
2020-01-31,ENPH,NVDA,same_theme_etf_holding,GRID,Infrastructure,1,0.02208021508822376,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167457,matched_concept
2020-01-31,ENPH,ON,same_theme_etf_holding,QCLN,Clean Energy,1,0.036507318791963346,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180140,matched_concept
2020-01-31,ENPH,TSLA,same_theme_etf_holding,GRID|PBD|PBW|QCLN|SMOG,Clean Energy|Infrastructure,5,0.12144117665122295,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167457|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-171602|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180140|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205627|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205810,matched_concept
2020-01-31,GILD,ILMN,same_theme_etf_holding,FBT|IBB,Biotechnology,2,0.09838922495859734,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177843|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180159,matched_concept
2020-01-31,GILD,INCY,same_theme_etf_holding,FBT|IBB|PBE|XBI,Biotechnology,4,0.13614748026081203,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177843|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180159|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-184308|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205362,matched_concept
2020-01-31,GILD,REGN,same_theme_etf_holding,FBT|IBB|XBI,Biotechnology,3,0.0985791083895338,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177843|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180159|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-184308,matched_concept
2020-01-31,HON,NVDA,same_theme_etf_holding,GRID,Infrastructure,1,0.018286053146660923,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167457,matched_concept
2020-01-31,HON,TSLA,same_theme_etf_holding,GRID,Infrastructure,1,0.009971387834769557,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167457,matched_concept
2020-01-31,ILMN,INCY,same_theme_etf_holding,ARKG|FBT|IBB,Biotechnology,3,0.08125273744424732,ETF_Holdings.csv::SEC_EDGAR::0001144204-19-032569|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177843|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180159,matched_concept
2020-01-31,ILMN,ISRG,same_theme_etf_holding,ROBO,Robotics,1,0.012943543397663142,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-195798,matched_concept
2020-01-31,ILMN,MCHP,same_theme_etf_holding,ROBO,Robotics,1,0.009997580487675446,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-195798,matched_concept
2020-01-31,ILMN,NVDA,same_theme_etf_holding,ARKG|ROBO,Biotechnology|Robotics,2,0.02495615148095596,ETF_Holdings.csv::SEC_EDGAR::0001144204-19-032569|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-195798,matched_concept
2020-01-31,ILMN,REGN,same_theme_etf_holding,ARKG|FBT|IBB,Biotechnology,3,0.08896245030288291,ETF_Holdings.csv::SEC_EDGAR::0001144204-19-032569|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177843|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180159,matched_concept
2020-01-31,INCY,NVDA,same_theme_etf_holding,ARKG,Biotechnology,1,0.0057215027886148555,ETF_Holdings.csv::SEC_EDGAR::0001144204-19-032569,matched_concept
2020-01-31,INCY,REGN,same_theme_etf_holding,ARKG|FBT|IBB|XBI,Biotechnology,4,0.0804822942583463,ETF_Holdings.csv::SEC_EDGAR::0001144204-19-032569|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177843|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180159|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-184308,matched_concept
2020-01-31,INTC,KLAC,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.09794083210774063,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,INTC,LRCX,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.11203798901800816,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,INTC,MCHP,same_theme_etf_holding,SMH,Semiconductor,1,0.05259232256201835,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,INTC,MU,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.11674158050780926,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,INTC,NVDA,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.1311643869802054,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,INTC,NXPI,same_theme_etf_holding,PSI,Semiconductor,1,0.03827382634536061,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,INTC,ON,same_theme_etf_holding,SMH,Semiconductor,1,0.03339926224583939,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,INTC,SWKS,same_theme_etf_holding,SMH,Semiconductor,1,0.04604738042301142,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,INTC,TXN,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.13046814080106325,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,INTU,MSFT,same_theme_etf_holding,IGV|SKYY,Cloud Computing,2,0.08705710596433779,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,INTU,SNPS,same_theme_etf_holding,IGV,Cloud Computing,1,0.033057642547865106,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,INTU,SPLK,same_theme_etf_holding,IGV|SKYY,Cloud Computing,2,0.04314424404325094,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,INTU,WDAY,same_theme_etf_holding,IGV|SKYY,Cloud Computing,2,0.04508456701637281,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,ISRG,MCHP,same_theme_etf_holding,ROBO,Robotics,1,0.01262753796938158,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-195798,matched_concept
2020-01-31,ISRG,NVDA,same_theme_etf_holding,ROBO,Robotics,1,0.016578869091397514,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-195798,matched_concept
2020-01-31,JD,MELI,same_theme_etf_holding,PNQI,Internet,1,0.0296433955656671,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,JD,META,same_theme_etf_holding,PNQI,Internet,1,0.05034312685115337,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,JD,MTCH,same_theme_etf_holding,PNQI,Internet,1,0.013270437129473279,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,JD,NFLX,same_theme_etf_holding,PNQI,Internet,1,0.04901279667835341,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,JD,NTES,same_theme_etf_holding,PNQI,Internet,1,0.02658506470101677,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,KLAC,LRCX,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.06662702250225694,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,KLAC,MCHP,same_theme_etf_holding,SMH,Semiconductor,1,0.02734050006066933,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,KLAC,MU,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.07093979224697963,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,KLAC,NVDA,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.07908737316544187,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,KLAC,NXPI,same_theme_etf_holding,PSI,Semiconductor,1,0.027660367413457922,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,KLAC,ON,same_theme_etf_holding,SMH,Semiconductor,1,0.017362848548509485,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,KLAC,SWKS,same_theme_etf_holding,SMH,Semiconductor,1,0.023938064453502855,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,KLAC,TXN,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.07753347748478757,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,LRCX,MCHP,same_theme_etf_holding,SMH,Semiconductor,1,0.03273047998178858,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,LRCX,MU,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.08002940262570346,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,LRCX,NVDA,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.08947289382864224,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,LRCX,NXPI,same_theme_etf_holding,PSI,Semiconductor,1,0.029405698905560815,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,LRCX,ON,same_theme_etf_holding,SMH,Semiconductor,1,0.020785807340127485,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,LRCX,SWKS,same_theme_etf_holding,SMH,Semiconductor,1,0.028657279042428707,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,LRCX,TXN,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.08818191573319017,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,MCHP,MU,same_theme_etf_holding,SMH,Semiconductor,1,0.03064581079918302,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,MCHP,NVDA,same_theme_etf_holding,ROBO|SMH,Robotics|Semiconductor,2,0.048644693444555825,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-195798,matched_concept
2020-01-31,MCHP,ON,same_theme_etf_holding,SMH,Semiconductor,1,0.015460302065981615,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,MCHP,SWKS,same_theme_etf_holding,SMH,Semiconductor,1,0.02131503401023801,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,MCHP,TSLA,same_theme_etf_holding,SMOG,Clean Energy,1,0.08210539404608694,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-171602,matched_concept
2020-01-31,MCHP,TXN,same_theme_etf_holding,SMH,Semiconductor,1,0.038237008051063365,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,MELI,META,same_theme_etf_holding,PNQI,Internet,1,0.04774775649811019,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,MELI,MTCH,same_theme_etf_holding,PNQI,Internet,1,0.012586298077093988,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,MELI,NFLX,same_theme_etf_holding,PNQI,Internet,1,0.04648600965944544,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,MELI,NTES,same_theme_etf_holding,PNQI,Internet,1,0.025214508419068762,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,META,MTCH,same_theme_etf_holding,PNQI,Internet,1,0.021375203096349837,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,META,NFLX,same_theme_etf_holding,FDN|PNQI,Internet,2,0.1351595592185987,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,META,NTES,same_theme_etf_holding,PNQI,Internet,1,0.042821585436077454,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,META,PYPL,same_theme_etf_holding,FDN,Internet,1,0.05783138890139721,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161,matched_concept
2020-01-31,MSFT,SNPS,same_theme_etf_holding,IGV,Cloud Computing,1,0.03809297671953493,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,MSFT,SPLK,same_theme_etf_holding,IGV|SKYY,Cloud Computing,2,0.06736181070904979,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,MSFT,WDAY,same_theme_etf_holding,IGV|SKYY,Cloud Computing,2,0.06166814735465315,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167454|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-177737,matched_concept
2020-01-31,MTCH,NFLX,same_theme_etf_holding,PNQI,Internet,1,0.020810357815426454,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,MTCH,NTES,same_theme_etf_holding,PNQI,Internet,1,0.011287760472129186,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,MU,NVDA,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.0956019197796737,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,MU,NXPI,same_theme_etf_holding,PSI,Semiconductor,1,0.035956527001694806,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,MU,ON,same_theme_etf_holding,SMH,Semiconductor,1,0.019461918047283318,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,MU,SWKS,same_theme_etf_holding,SMH,Semiconductor,1,0.026832040105806955,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,MU,TXN,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.09309984244196111,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,NFLX,NTES,same_theme_etf_holding,PNQI,Internet,1,0.041690013944279264,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205383,matched_concept
2020-01-31,NFLX,PYPL,same_theme_etf_holding,FDN,Internet,1,0.04529901504439356,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-180161,matched_concept
2020-01-31,NVDA,NXPI,same_theme_etf_holding,PSI,Semiconductor,1,0.03823574101796825,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,NVDA,ON,same_theme_etf_holding,SMH,Semiconductor,1,0.022760024213888088,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,NVDA,REGN,same_theme_etf_holding,ARKG,Biotechnology,1,0.00480579089955521,ETF_Holdings.csv::SEC_EDGAR::0001144204-19-032569,matched_concept
2020-01-31,NVDA,SWKS,same_theme_etf_holding,SMH,Semiconductor,1,0.03137912106260409,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594,matched_concept
2020-01-31,NVDA,TSLA,same_theme_etf_holding,GRID,Infrastructure,1,0.009339437775519962,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167457,matched_concept
2020-01-31,NVDA,TXN,same_theme_etf_holding,PSI|SMH,Semiconductor,2,0.10410714390073426,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-167594|ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
2020-01-31,NXPI,TXN,same_theme_etf_holding,PSI,Semiconductor,1,0.0340547865421922,ETF_Holdings.csv::SEC_EDGAR::0001752724-19-205382,matched_concept
