date,stock_ticker,stock_name,etf_ticker,theme,report_date,filing_date,market_value,shares,source,record_status
2021-05-31,PYPL,"PayPal Holdings, Inc.",FDN,Internet,2021-03-31,2021-05-25,514874953.32,2120223,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,RTX,Raytheon Technologies Corporation,PPA,Defense,2021-01-31,2021-04-01,43423546.55,650735,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,RTX,Raytheon Technologies Corporation,XAR,Defense,2021-03-31,2021-05-28,48542095.78,628214,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,SNAP,Snap Inc.,ARKW,Internet,2021-01-29,2021-03-19,96382458.12,1820598,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,SNAP,Snap Inc.,FDN,Internet,2021-03-31,2021-05-25,241745245.56,4623164,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,SNAP,Snap Inc.,IGV,Cloud Computing,2021-03-31,2021-05-27,111913986.24,2140256,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,SNAP,Snap Inc.,PNQI,Internet,2021-01-31,2021-03-31,23625480.86,446269,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,TMO,Thermo Fisher Scientific Inc.,ARKG,Biotechnology,2021-01-29,2021-03-19,157451427,308910,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,TMO,Thermo Fisher Scientific Inc.,IHI,Healthcare Innovation,2021-03-31,2021-05-27,994307803.92,2178684,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,TSLA,"Tesla, Inc.",ARKQ,Robotics,2021-01-29,2021-03-19,306979461.09,386853,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,TSLA,"Tesla, Inc.",ARKW,Internet,2021-01-29,2021-03-19,626253876,789200,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,TSLA,"Tesla, Inc.",GRID,Infrastructure,2021-03-31,2021-05-20,5167106.48,7736,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,TSLA,"Tesla, Inc.",LIT,Battery,2021-01-31,2021-05-24,156657105.54,197418,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,TSLA,"Tesla, Inc.",PBW,Clean Energy,2021-01-31,2021-04-01,62446049.82,78694,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,TSLA,"Tesla, Inc.",QCLN,Clean Energy,2021-03-31,2021-05-25,236431857.61,353977,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-05-31,TSLA,"Tesla, Inc.",SMOG,Clean Energy,2021-03-31,2021-05-28,25522941.16,38212,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,ABBV,AbbVie Inc.,ARKG,Biotechnology,2021-04-30,2021-06-24,62279328.5,558559,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,ABBV,AbbVie Inc.,XBI,Biotechnology,2021-03-31,2021-05-28,49587702.64,458212,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,ABT,Abbott Laboratories,IHI,Healthcare Innovation,2021-03-31,2021-05-27,1174577126.24,9801211,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,ACN,Accenture plc,CIBR,Cybersecurity,2021-03-31,2021-05-20,229257665,829892,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_target_universe_name_match
2021-06-30,ADBE,Adobe Inc.,IGV,Cloud Computing,2021-03-31,2021-05-27,459126607.1,965830,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,ADBE,Adobe Inc.,PNQI,Internet,2021-04-30,2021-06-29,46402800.22,91283,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,ADBE,Adobe Inc.,SKYY,Cloud Computing,2021-03-31,2021-05-20,116946724.44,246012,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,AMZN,"Amazon.com, Inc.",FDN,Internet,2021-03-31,2021-05-25,972234193.92,314224,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,AMZN,"Amazon.com, Inc.",PNQI,Internet,2021-04-30,2021-06-29,94081506.86,27133,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,AMZN,"Amazon.com, Inc.",SKYY,Cloud Computing,2021-03-31,2021-05-20,226251505.92,73124,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,APD,"Air Products and Chemicals, Inc.",PBW,Clean Energy,2021-04-30,2021-06-29,38335818.72,132889,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,AVGO,Broadcom Inc.,PSI,Semiconductor,2021-04-30,2021-06-29,29901172.8,65544,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,AVGO,Broadcom Inc.,SMH,Semiconductor,2021-03-31,2021-05-28,261255254.58,563463,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,BABA,Alibaba Group Holding Limited,ARKQ,Robotics,2021-04-30,2021-06-24,32650556.25,141375,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,BABA,Alibaba Group Holding Limited,EMQQ,Internet,2021-02-28,2021-04-27,139600070.72,587147,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,BABA,Alibaba Group Holding Limited,PNQI,Internet,2021-04-30,2021-06-29,81516573.9,352962,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,BABA,Alibaba Group Holding Limited,SKYY,Cloud Computing,2021-03-31,2021-05-20,215676912.5,951250,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,CAT,Caterpillar Inc.,ARKQ,Robotics,2021-04-30,2021-06-24,72958246.18,319838,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,CSCO,"Cisco Systems, Inc.",CIBR,Cybersecurity,2021-03-31,2021-05-20,239960978.94,4640514,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,CSCO,"Cisco Systems, Inc.",FDN,Internet,2021-03-31,2021-05-25,470613847.62,9101022,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,CSCO,"Cisco Systems, Inc.",GRID,Infrastructure,2021-03-31,2021-05-20,6021939.76,116456,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,CSCO,"Cisco Systems, Inc.",HACK,Cybersecurity,2021-03-31,2021-05-28,76424173.98,1477938,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,CSCO,"Cisco Systems, Inc.",SKYY,Cloud Computing,2021-03-31,2021-05-20,173764370.73,3360363,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,D,"Dominion Energy, Inc.",NLR,Nuclear,2021-03-31,2021-05-28,1735306.2,22845,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,DE,Deere & Company,ARKQ,Robotics,2021-04-30,2021-06-24,111769739.8,301388,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,DE,Deere & Company,MOO,Agribusiness,2021-03-31,2021-05-28,92052657.32,246038,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,DE,Deere & Company,ROBO,Robotics,2021-04-30,2021-06-28,21934664.95,59147,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,DHR,Danaher Corporation,IHI,Healthcare Innovation,2021-03-31,2021-05-27,663919826.48,2949706,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,DHR,Danaher Corporation,PHO,Water,2021-04-30,2021-06-29,135765973.72,534638,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,DHR,Danaher Corporation,PIO,Water,2021-04-30,2021-06-29,22235240.34,87561,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,DUK,Duke Energy Corporation,NLR,Nuclear,2021-03-31,2021-05-28,1778275.66,18422,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,ECL,Ecolab Inc.,PHO,Water,2021-04-30,2021-06-29,125709356.24,560902,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,ECL,Ecolab Inc.,PIO,Water,2021-04-30,2021-06-29,10297417.52,45946,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,EXC,Exelon Corporation,NLR,Nuclear,2021-03-31,2021-05-28,1529150.4,34960,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,FB,"Meta Platforms, Inc.",FDN,Internet,2021-03-31,2021-05-25,786876951.08,2671636,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,FB,"Meta Platforms, Inc.",PNQI,Internet,2021-04-30,2021-06-29,105895460.16,325752,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,GOOG,Alphabet Inc.,ARKQ,Robotics,2021-04-30,2021-06-24,163837547.48,67979,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,GOOG,Alphabet Inc.,FDN,Internet,2021-03-31,2021-05-25,932013952.79,451227,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,GOOG,Alphabet Inc.,PNQI,Internet,2021-04-30,2021-06-29,99299354.12,41201,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,GOOG,Alphabet Inc.,SKYY,Cloud Computing,2021-03-31,2021-05-20,230713487.2,111860,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,HON,Honeywell International Inc.,GRID,Infrastructure,2021-03-31,2021-05-20,4871702.01,22443,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,HON,Honeywell International Inc.,PPA,Defense,2021-04-30,2021-06-29,55468040.64,248691,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,JD,"JD.com, Inc.",ARKQ,Robotics,2021-04-30,2021-06-24,163825504.08,2117703,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,JD,"JD.com, Inc.",ARKW,Internet,2021-04-30,2021-06-24,168877421.52,2183007,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,JD,"JD.com, Inc.",EMQQ,Internet,2021-02-28,2021-04-27,121214612.61,1291303,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,JD,"JD.com, Inc.",PNQI,Internet,2021-04-30,2021-06-29,19262562.64,248999,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,MSFT,Microsoft Corporation,IGV,Cloud Computing,2021-03-31,2021-05-27,433148156.28,1837164,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,MSFT,Microsoft Corporation,SKYY,Cloud Computing,2021-03-31,2021-05-20,229468810.98,973274,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,NFLX,"Netflix, Inc.",ARKW,Internet,2021-04-30,2021-06-24,91945532.49,179067,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,NFLX,"Netflix, Inc.",FDN,Internet,2021-03-31,2021-05-25,475018379.4,910590,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,NFLX,"Netflix, Inc.",PNQI,Internet,2021-04-30,2021-06-29,39983908.9,77870,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,NGG,National Grid plc,GRID,Infrastructure,2021-03-31,2021-05-20,1268669.84,106511,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_target_universe_name_match
2021-06-30,NVDA,NVIDIA Corporation,ARKQ,Robotics,2021-04-30,2021-06-24,45105348.64,75128,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,NVDA,NVIDIA Corporation,ARKW,Internet,2021-04-30,2021-06-24,659217.24,1098,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,NVDA,NVIDIA Corporation,GRID,Infrastructure,2021-03-31,2021-05-20,5086217.18,9526,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,NVDA,NVIDIA Corporation,ROBO,Robotics,2021-04-30,2021-06-28,26553006.26,44227,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,NVDA,NVIDIA Corporation,SMH,Semiconductor,2021-03-31,2021-05-28,388472517.96,727572,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,NVS,Novartis AG,ARKG,Biotechnology,2021-04-30,2021-06-24,357123635,4189625,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,ORCL,Oracle Corporation,GRID,Infrastructure,2021-03-31,2021-05-20,4066421.67,57951,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,ORCL,Oracle Corporation,IGV,Cloud Computing,2021-03-31,2021-05-27,300415523.01,4281253,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,ORCL,Oracle Corporation,SKYY,Cloud Computing,2021-03-31,2021-05-20,246012932.52,3505956,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,PYPL,"PayPal Holdings, Inc.",ARKW,Internet,2021-04-30,2021-06-24,96621078.75,368375,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,PYPL,"PayPal Holdings, Inc.",FDN,Internet,2021-03-31,2021-05-25,514874953.32,2120223,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,PYPL,"PayPal Holdings, Inc.",PNQI,Internet,2021-04-30,2021-06-29,82672234.26,315194,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,RTX,Raytheon Technologies Corporation,PPA,Defense,2021-04-30,2021-06-29,57435849.72,690003,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,RTX,Raytheon Technologies Corporation,XAR,Defense,2021-03-31,2021-05-28,48542095.78,628214,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,SNAP,Snap Inc.,ARKW,Internet,2021-04-30,2021-06-24,76598441.92,1239056,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,SNAP,Snap Inc.,FDN,Internet,2021-03-31,2021-05-25,241745245.56,4623164,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,SNAP,Snap Inc.,IGV,Cloud Computing,2021-03-31,2021-05-27,111913986.24,2140256,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,SNAP,Snap Inc.,PNQI,Internet,2021-04-30,2021-06-29,23218788.34,375587,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,TMO,Thermo Fisher Scientific Inc.,ARKG,Biotechnology,2021-04-30,2021-06-24,88369853.67,187929,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,TMO,Thermo Fisher Scientific Inc.,IHI,Healthcare Innovation,2021-03-31,2021-05-27,994307803.92,2178684,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,TSLA,"Tesla, Inc.",ARKQ,Robotics,2021-04-30,2021-06-24,372326881.92,524818,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,TSLA,"Tesla, Inc.",ARKW,Internet,2021-04-30,2021-06-24,702577586.88,990327,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,TSLA,"Tesla, Inc.",GRID,Infrastructure,2021-03-31,2021-05-20,5167106.48,7736,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,TSLA,"Tesla, Inc.",LIT,Battery,2021-04-30,2021-06-25,165544276.8,233345,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,TSLA,"Tesla, Inc.",PBW,Clean Energy,2021-04-30,2021-06-29,42683457.6,60165,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,TSLA,"Tesla, Inc.",QCLN,Clean Energy,2021-03-31,2021-05-25,236431857.61,353977,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-06-30,TSLA,"Tesla, Inc.",SMOG,Clean Energy,2021-03-31,2021-05-28,25522941.16,38212,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,ABBV,AbbVie Inc.,ARKG,Biotechnology,2021-04-30,2021-06-24,62279328.5,558559,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,ABBV,AbbVie Inc.,XBI,Biotechnology,2021-03-31,2021-05-28,49587702.64,458212,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,ABT,Abbott Laboratories,IHI,Healthcare Innovation,2021-03-31,2021-05-27,1174577126.24,9801211,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,ACN,Accenture plc,CIBR,Cybersecurity,2021-03-31,2021-05-20,229257665,829892,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_target_universe_name_match
2021-07-31,ADBE,Adobe Inc.,IGV,Cloud Computing,2021-03-31,2021-05-27,459126607.1,965830,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,ADBE,Adobe Inc.,PNQI,Internet,2021-04-30,2021-06-29,46402800.22,91283,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,ADBE,Adobe Inc.,SKYY,Cloud Computing,2021-03-31,2021-05-20,116946724.44,246012,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,AMZN,"Amazon.com, Inc.",FDN,Internet,2021-03-31,2021-05-25,972234193.92,314224,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,AMZN,"Amazon.com, Inc.",PNQI,Internet,2021-04-30,2021-06-29,94081506.86,27133,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,AMZN,"Amazon.com, Inc.",SKYY,Cloud Computing,2021-03-31,2021-05-20,226251505.92,73124,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,APD,"Air Products and Chemicals, Inc.",PBW,Clean Energy,2021-04-30,2021-06-29,38335818.72,132889,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,AVGO,Broadcom Inc.,PSI,Semiconductor,2021-04-30,2021-06-29,29901172.8,65544,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,AVGO,Broadcom Inc.,SMH,Semiconductor,2021-03-31,2021-05-28,261255254.58,563463,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,BABA,Alibaba Group Holding Limited,ARKQ,Robotics,2021-04-30,2021-06-24,32650556.25,141375,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,BABA,Alibaba Group Holding Limited,EMQQ,Internet,2021-05-31,2021-07-28,131491471.56,614561,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,BABA,Alibaba Group Holding Limited,PNQI,Internet,2021-04-30,2021-06-29,81516573.9,352962,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,BABA,Alibaba Group Holding Limited,SKYY,Cloud Computing,2021-03-31,2021-05-20,215676912.5,951250,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,CAT,Caterpillar Inc.,ARKQ,Robotics,2021-04-30,2021-06-24,72958246.18,319838,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,CSCO,"Cisco Systems, Inc.",CIBR,Cybersecurity,2021-03-31,2021-05-20,239960978.94,4640514,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,CSCO,"Cisco Systems, Inc.",FDN,Internet,2021-03-31,2021-05-25,470613847.62,9101022,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,CSCO,"Cisco Systems, Inc.",GRID,Infrastructure,2021-03-31,2021-05-20,6021939.76,116456,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,CSCO,"Cisco Systems, Inc.",HACK,Cybersecurity,2021-03-31,2021-05-28,76424173.98,1477938,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,CSCO,"Cisco Systems, Inc.",SKYY,Cloud Computing,2021-03-31,2021-05-20,173764370.73,3360363,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,D,"Dominion Energy, Inc.",NLR,Nuclear,2021-03-31,2021-05-28,1735306.2,22845,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,DE,Deere & Company,ARKQ,Robotics,2021-04-30,2021-06-24,111769739.8,301388,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,DE,Deere & Company,MOO,Agribusiness,2021-03-31,2021-05-28,92052657.32,246038,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,DE,Deere & Company,ROBO,Robotics,2021-04-30,2021-06-28,21934664.95,59147,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,DHR,Danaher Corporation,IHI,Healthcare Innovation,2021-03-31,2021-05-27,663919826.48,2949706,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,DHR,Danaher Corporation,PHO,Water,2021-04-30,2021-06-29,135765973.72,534638,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,DHR,Danaher Corporation,PIO,Water,2021-04-30,2021-06-29,22235240.34,87561,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,DUK,Duke Energy Corporation,NLR,Nuclear,2021-03-31,2021-05-28,1778275.66,18422,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,ECL,Ecolab Inc.,PHO,Water,2021-04-30,2021-06-29,125709356.24,560902,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,ECL,Ecolab Inc.,PIO,Water,2021-04-30,2021-06-29,10297417.52,45946,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,EXC,Exelon Corporation,NLR,Nuclear,2021-03-31,2021-05-28,1529150.4,34960,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,FB,"Meta Platforms, Inc.",FDN,Internet,2021-03-31,2021-05-25,786876951.08,2671636,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,FB,"Meta Platforms, Inc.",PNQI,Internet,2021-04-30,2021-06-29,105895460.16,325752,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
2021-07-31,GOOG,Alphabet Inc.,ARKQ,Robotics,2021-04-30,2021-06-24,163837547.48,67979,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,resolved_by_cusip
