date,canonical_stock_id,ticker,stock_code,stock_name,exchange,classification_standard,classification_version,industry_category,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_code,change_date,source,record_status
2019-09-30,CMIN-CN:002304.SZ,002304.SZ,002304,洋河股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:603993.SH,603993.SH,603993,洛阳钼业,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:601878.SH,601878.SH,601878,浙商证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2017-05-16,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:601916.SH,601916.SH,601916,浙商银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:603338.SH,603338.SH,603338,浙江鼎力,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600352.SH,600352.SH,600352,浙江龙盛,SH,申银万国行业分类标准,SW2014,基础化工,基础化工,化学制品,纺织化学制品,纺织化学制品,S220308,2008-01-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:600000.SH,600000.SH,600000,浦发银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:000977.SZ,000977.SZ,000977,浪潮信息,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002311.SZ,002311.SZ,002311,海大集团,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:603288.SH,603288.SH,603288,海天味业,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600690.SH,600690.SH,600690,海尔智家,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002415.SZ,002415.SZ,002415,海康威视,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600585.SH,600585.SH,600585,海螺水泥,SH,申银万国行业分类标准,SW2014,建筑材料,建筑材料,水泥,水泥制造,水泥制造,S610101,2008-06-02,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:600837.SH,600837.SH,600837,海通证券,SH,申银万国行业分类标准,SW2014,,非银金融,证券,证券,,490101,2014-01-01,https://money.finance.sina.com.cn/corp/go.php/vCI_CorpOtherInfo/stockid/600837/menu_num/2.phtml;https://www.weistock.com/docs/Financial/notes/%E7%94%B3%E4%B8%87%E5%88%86%E7%B1%BB.html,external_imputed_cninfo_missing_sw2014
2019-09-30,CMIN-CN:002916.SZ,002916.SZ,002916,深南电路,SZ,申银万国行业分类标准,SW2014,电子,电子,元件,印制电路板,印制电路板,S270202,2017-11-21,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:300498.SZ,300498.SZ,300498,温氏股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:000338.SZ,000338.SZ,000338,潍柴动力,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:688008.SH,688008.SH,688008,澜起科技,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:300015.SZ,300015.SZ,300015,爱尔眼科,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:300896.SZ,300896.SZ,300896,爱美客,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600436.SH,600436.SH,600436,片仔癀,SH,申银万国行业分类标准,SW2014,医药生物,医药生物,中药Ⅱ,中药Ⅲ,中药Ⅲ,S370201,2003-06-16,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:002714.SZ,002714.SZ,002714,牧原股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:601231.SH,601231.SH,601231,环旭电子,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:601966.SH,601966.SH,601966,玲珑轮胎,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:603659.SH,603659.SH,603659,璞泰来,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:603087.SH,603087.SH,603087,甘李药业,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600183.SH,600183.SH,600183,生益科技,SH,申银万国行业分类标准,SW2014,电子,电子,元件,印制电路板,印制电路板,S270202,2011-01-10,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:600588.SH,600588.SH,600588,用友网络,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:000166.SZ,000166.SZ,000166,申万宏源,SZ,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2015-01-18,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:600332.SH,600332.SH,600332,白云山,SH,申银万国行业分类标准,SW2014,医药生物,医药生物,中药Ⅱ,中药Ⅲ,中药Ⅲ,S370201,2001-02-06,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:002568.SZ,002568.SZ,002568,百润股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:603939.SH,603939.SH,603939,益丰药房,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:688169.SH,688169.SH,688169,石头科技,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:603806.SH,603806.SH,603806,福斯特,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600660.SH,600660.SH,600660,福耀玻璃,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:601865.SH,601865.SH,601865,福莱特,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002230.SZ,002230.SZ,002230,科大讯飞,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:603486.SH,603486.SH,603486,科沃斯,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:300888.SZ,300888.SZ,300888,稳健医疗,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002475.SZ,002475.SZ,002475,立讯精密,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002049.SZ,002049.SZ,002049,紫光国微,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:000938.SZ,000938.SZ,000938,紫光股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:601899.SH,601899.SH,601899,紫金矿业,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:601236.SH,601236.SH,601236,红塔证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2019-05-24,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:603517.SH,603517.SH,603517,绝味食品,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600606.SH,600606.SH,600606,绿地控股,SH,申银万国行业分类标准,SW2014,房地产,房地产,房地产开发,住宅开发,住宅开发,S430101,1992-03-27,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:002044.SZ,002044.SZ,002044,美年健康,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:000333.SZ,000333.SZ,000333,美的集团,SZ,申银万国行业分类标准,SW2014,家用电器,家用电器,白色家电,空调,空调,S330102,2013-01-18,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:600893.SH,600893.SH,600893,航发动力,SH,申银万国行业分类标准,SW2014,国防军工,国防军工,航空装备Ⅱ,航空装备Ⅲ,航空装备Ⅲ,S650201,2014-01-01,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:300413.SZ,300413.SZ,300413,芒果超媒,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002024.SZ,002024.SZ,002024,苏宁易购,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002032.SZ,002032.SZ,002032,苏泊尔,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:300677.SZ,300677.SZ,300677,英科医疗,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002493.SZ,002493.SZ,002493,荣盛石化,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:603259.SH,603259.SH,603259,药明康德,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:300433.SZ,300433.SZ,300433,蓝思科技,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002841.SZ,002841.SZ,002841,视源股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600655.SH,600655.SH,600655,豫园股份,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:300558.SZ,300558.SZ,300558,贝达药业,SZ,申银万国行业分类标准,SW2014,医药生物,医药生物,化学制药,化学制剂,化学制剂,S370102,2016-10-19,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:601108.SH,601108.SH,601108,财通证券,SH,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2017-09-26,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:600519.SH,600519.SH,600519,贵州茅台,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002460.SZ,002460.SZ,002460,赣锋锂业,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:300760.SZ,300760.SZ,300760,迈瑞医疗,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600438.SH,600438.SH,600438,通威股份,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600763.SH,600763.SH,600763,通策医疗,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:601658.SH,601658.SH,601658,邮储银行,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600132.SH,600132.SH,600132,重庆啤酒,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600143.SH,600143.SH,600143,金发科技,SH,申银万国行业分类标准,SW2014,基础化工,基础化工,塑料,改性塑料,改性塑料,S220503,2011-01-10,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:600383.SH,600383.SH,600383,金地集团,SH,申银万国行业分类标准,SW2014,房地产,房地产,房地产开发,住宅开发,住宅开发,S430101,2001-02-08,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:603882.SH,603882.SH,603882,金域医学,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:688111.SH,688111.SH,688111,金山办公,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002202.SZ,002202.SZ,002202,金风科技,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:300999.SZ,300999.SZ,300999,金龙鱼,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:601633.SH,601633.SH,601633,长城汽车,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:000625.SZ,000625.SZ,000625,长安汽车,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:000661.SZ,000661.SZ,000661,长春高新,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600900.SH,600900.SH,600900,长江电力,SH,申银万国行业分类标准,SW2014,公用事业,公用事业,电力,水力发电,水力发电,S410102,2003-11-11,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:000783.SZ,000783.SZ,000783,长江证券,SZ,申银万国行业分类标准,SW2014,非银金融,非银金融,证券Ⅱ,证券Ⅲ,证券Ⅲ,S490101,2014-01-01,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:600584.SH,600584.SH,600584,长电科技,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600745.SH,600745.SH,600745,闻泰科技,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:300274.SZ,300274.SZ,300274,阳光电源,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:601225.SH,601225.SH,601225,陕西煤业,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:601012.SH,601012.SH,601012,隆基股份,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:600600.SH,600600.SH,600600,青岛啤酒,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:603501.SH,603501.SH,603501,韦尔股份,SH,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002120.SZ,002120.SZ,002120,韵达股份,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002352.SZ,002352.SZ,002352,顺丰控股,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002600.SZ,002600.SZ,002600,领益智造,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002414.SZ,002414.SZ,002414,高德红外,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-09-30,CMIN-CN:002938.SZ,002938.SZ,002938,鹏鼎控股,SZ,申银万国行业分类标准,SW2014,电子,电子,元件,印制电路板,印制电路板,S270202,2018-08-28,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-09-30,CMIN-CN:002601.SZ,002601.SZ,002601,龙佰集团,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-10-31,CMIN-CN:000100.SZ,000100.SZ,000100,TCL科技,SZ,申银万国行业分类标准,SW2014,电子,电子,光学光电子,面板,面板,S270301,2019-04-22,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
2019-10-31,CMIN-CN:000800.SZ,000800.SZ,000800,一汽解放,SZ,missing,missing,missing,missing,missing,missing,missing,missing,,CNInfo via AKShare stock_industry_change_cninfo,missing_sw
2019-10-31,CMIN-CN:600309.SH,600309.SH,600309,万华化学,SH,申银万国行业分类标准,SW2014,基础化工,基础化工,化学制品,聚氨酯,聚氨酯,S220313,2011-10-10,CNInfo via AKShare stock_industry_change_cninfo,matched_sw
